,SK_ID_CURR
7158,108330
7159,108331
7160,108333
7161,108334
7162,108335
7163,108336
7164,108337
7165,108338
7166,108339
7167,108340
7168,108341
7169,108342
7170,108343
7171,108344
7172,108345
7173,108347
7174,108348
7175,108350
7176,108351
7177,108352
7178,108354
7179,108355
7180,108356
7181,108357
7182,108358
7183,108359
7184,108360
7185,108361
7186,108364
7187,108365
7188,108366
7189,108367
7190,108368
7191,108369
7192,108370
7193,108371
7194,108372
7195,108373
7196,108374
7197,108375
7198,108376
7199,108379
7200,108380
7201,108382
7202,108384
7203,108385
7204,108386
7205,108387
7206,108388
7207,108389
7208,108391
7209,108392
7210,108393
7211,108394
7212,108395
7213,108396
7214,108397
7215,108398
7216,108399
7217,108400
7218,108401
7219,108402
7220,108403
7221,108404
7222,108405
7223,108406
7224,108409
7225,108410
7226,108413
7227,108414
7228,108415
7229,108416
7230,108417
7231,108418
7232,108420
7233,108421
7234,108422
7235,108423
7236,108424
7237,108425
7238,108426
7239,108427
7240,108428
7241,108429
7242,108430
7243,108431
7244,108432
7245,108433
7246,108434
7247,108435
7248,108439
7249,108440
7250,108442
7251,108443
7252,108444
7253,108445
7254,108446
7255,108447
7256,108450
7257,108451
7258,108452
7259,108453
7260,108454
7261,108455
7262,108456
7263,108457
7264,108458
7265,108459
7266,108460
7267,108461
7268,108462
7269,108463
7270,108464
7271,108465
7272,108468
7273,108469
7274,108470
7275,108471
7276,108472
7277,108475
7278,108477
7279,108478
7280,108480
7281,108481
7282,108482
7283,108483
7284,108484
7285,108485
7286,108487
7287,108488
7288,108489
7289,108490
7290,108491
7291,108492
7292,108494
7293,108495
7294,108496
7295,108497
7296,108498
7297,108499
7298,108500
7299,108502
7300,108503
7301,108504
7302,108505
7303,108507
7304,108508
7305,108509
7306,108512
7307,108513
7308,108515
7309,108516
7310,108518
7311,108520
7312,108521
7313,108523
7314,108524
7315,108525
7316,108526
7317,108527
7318,108528
7319,108529
7320,108530
7321,108531
7322,108532
7323,108533
7324,108534
7325,108535
7326,108536
7327,108537
7328,108538
7329,108539
7330,108540
7331,108541
7332,108542
7333,108543
7334,108544
7335,108545
7336,108546
7337,108547
7338,108549
7339,108550
7340,108551
7341,108552
7342,108553
7343,108556
7344,108557
7345,108558
7346,108560
7347,108561
7348,108563
7349,108564
7350,108565
7351,108566
7352,108567
7353,108568
7354,108569
7355,108570
7356,108573
7357,108574
7358,108575
7359,108576
7360,108577
7361,108578
7362,108580
7363,108581
7364,108582
7365,108585
7366,108586
7367,108587
7368,108588
7369,108589
7370,108590
7371,108591
7372,108593
7373,108594
7374,108595
7375,108596
7376,108597
7377,108598
7378,108599
7379,108600
7380,108601
7381,108603
7382,108604
7383,108605
7384,108606
7385,108607
7386,108608
7387,108610
7388,108611
7389,108612
7390,108614
7391,108615
7392,108617
7393,108619
7394,108621
7395,108622
7396,108623
7397,108624
7398,108625
7399,108626
7400,108627
7401,108628
7402,108629
7403,108630
7404,108631
7405,108632
7406,108633
7407,108634
7408,108635
7409,108636
7410,108637
7411,108638
7412,108639
7413,108640
7414,108641
7415,108642
7416,108644
7417,108645
7418,108646
7419,108647
7420,108648
7421,108650
7422,108651
7423,108652
7424,108653
7425,108657
7426,108658
7427,108659
7428,108660
7429,108661
7430,108662
7431,108663
7432,108664
7433,108665
7434,108666
7435,108669
7436,108670
7437,108671
7438,108672
7439,108673
7440,108674
7441,108675
7442,108676
7443,108677
7444,108678
7445,108679
7446,108680
7447,108681
7448,108683
7449,108684
7450,108685
7451,108686
7452,108687
7453,108688
7454,108689
7455,108693
7456,108694
7457,108696
7458,108697
7459,108698
7460,108700
7461,108701
7462,108702
7463,108703
7464,108704
7465,108705
7466,108706
7467,108707
7468,108708
7469,108709
7470,108711
7471,108712
7472,108713
7473,108714
7474,108715
7475,108716
7476,108717
7477,108719
7478,108720
7479,108721
7480,108722
7481,108723
7482,108724
7483,108725
7484,108726
7485,108727
7486,108728
7487,108729
7488,108730
7489,108731
7490,108732
7491,108733
7492,108734
7493,108735
7494,108736
7495,108737
7496,108738
7497,108743
7498,108744
7499,108745
7500,108746
7501,108747
7502,108748
7503,108749
7504,108750
7505,108751
7506,108752
7507,108753
7508,108754
7509,108755
7510,108756
7511,108757
7512,108758
7513,108759
7514,108760
7515,108761
7516,108762
7517,108764
7518,108765
7519,108766
7520,108768
7521,108770
7522,108771
7523,108772
7524,108773
7525,108774
7526,108775
7527,108776
7528,108777
7529,108778
7530,108780
7531,108781
7532,108782
7533,108783
7534,108784
7535,108785
7536,108786
7537,108787
7538,108789
7539,108790
7540,108791
7541,108792
7542,108793
7543,108794
7544,108795
7545,108796
7546,108797
7547,108798
7548,108799
7549,108800
7550,108803
7551,108804
7552,108805
7553,108806
7554,108807
7555,108808
7556,108809
7557,108812
7558,108815
7559,108816
7560,108817
7561,108818
7562,108819
7563,108820
7564,108821
7565,108822
7566,108823
7567,108824
7568,108827
7569,108828
7570,108829
7571,108831
7572,108832
7573,108833
7574,108835
7575,108836
7576,108837
7577,108838
7578,108839
7579,108840
7580,108841
7581,108842
7582,108843
7583,108844
7584,108845
7585,108846
7586,108847
7587,108848
7588,108849
7589,108850
7590,108851
7591,108853
7592,108854
7593,108855
7594,108856
7595,108857
7596,108858
7597,108859
7598,108860
7599,108861
7600,108862
7601,108863
7602,108864
7603,108865
7604,108866
7605,108867
7606,108868
7607,108869
7608,108870
7609,108871
7610,108872
7611,108873
7612,108874
7613,108875
7614,108876
7615,108877
7616,108878
7617,108879
7618,108880
7619,108881
7620,108882
7621,108883
7622,108884
7623,108885
7624,108886
7625,108888
7626,108889
7627,108890
7628,108891
7629,108892
7630,108893
7631,108894
7632,108895
7633,108896
7634,108897
7635,108898
7636,108899
7637,108900
7638,108902
7639,108903
7640,108904
7641,108905
7642,108906
7643,108907
7644,108909
7645,108911
7646,108912
7647,108913
7648,108914
7649,108915
7650,108916
7651,108917
7652,108918
7653,108919
7654,108921
7655,108923
7656,108924
7657,108925
7658,108926
7659,108927
7660,108928
7661,108931
7662,108932
7663,108933
7664,108934
7665,108935
7666,108936
7667,108939
7668,108940
7669,108941
7670,108942
7671,108944
7672,108945
7673,108946
7674,108947
7675,108949
7676,108950
7677,108951
7678,108952
7679,108954
7680,108955
7681,108957
7682,108958
7683,108959
7684,108960
7685,108961
7686,108962
7687,108963
7688,108964
7689,108966
7690,108967
7691,108968
7692,108969
7693,108970
7694,108971
7695,108972
7696,108973
7697,108974
7698,108975
7699,108976
7700,108977
7701,108978
7702,108979
7703,108980
7704,108981
7705,108982
7706,108983
7707,108984
7708,108988
7709,108989
7710,108992
7711,108994
7712,108995
7713,108996
7714,108997
7715,108998
7716,108999
7717,109002
7718,109003
7719,109004
7720,109005
7721,109006
7722,109007
7723,109008
7724,109009
7725,109010
7726,109011
7727,109013
7728,109016
7729,109017
7730,109018
7731,109019
7732,109020
7733,109022
7734,109023
7735,109024
7736,109025
7737,109026
7738,109027
7739,109028
7740,109029
7741,109030
7742,109031
7743,109032
7744,109033
7745,109034
7746,109035
7747,109036
7748,109038
7749,109039
7750,109040
7751,109041
7752,109043
7753,109045
7754,109047
7755,109048
7756,109049
7757,109050
7758,109051
7759,109052
7760,109053
7761,109054
7762,109055
7763,109056
7764,109057
7765,109058
7766,109059
7767,109060
7768,109061
7769,109062
7770,109063
7771,109065
7772,109066
7773,109067
7774,109068
7775,109069
7776,109070
7777,109071
7778,109072
7779,109073
7780,109074
7781,109075
7782,109076
7783,109077
7784,109078
7785,109079
7786,109080
7787,109081
7788,109082
7789,109083
7790,109085
7791,109087
7792,109088
7793,109089
7794,109090
7795,109091
7796,109094
7797,109095
7798,109096
7799,109097
7800,109098
7801,109099
7802,109102
7803,109103
7804,109104
7805,109105
7806,109106
7807,109107
7808,109108
7809,109109
7810,109111
7811,109112
7812,109113
7813,109115
7814,109116
7815,109117
7816,109118
7817,109119
7818,109120
7819,109121
7820,109122
7821,109123
7822,109124
7823,109125
7824,109127
7825,109128
7826,109129
7827,109130
7828,109131
7829,109132
7830,109133
7831,109134
7832,109135
7833,109136
7834,109137
7835,109138
7836,109139
7837,109140
7838,109141
7839,109142
7840,109143
7841,109144
7842,109145
7843,109146
7844,109147
7845,109148
7846,109149
7847,109150
7848,109151
7849,109153
7850,109154
7851,109155
7852,109156
7853,109157
7854,109158
7855,109159
7856,109160
7857,109161
7858,109163
7859,109164
7860,109165
7861,109166
7862,109170
7863,109171
7864,109172
7865,109173
7866,109174
7867,109175
7868,109176
7869,109177
7870,109178
7871,109180
7872,109181
7873,109182
7874,109183
7875,109185
7876,109186
7877,109187
7878,109188
7879,109189
7880,109190
7881,109194
7882,109195
7883,109197
7884,109198
7885,109199
7886,109200
7887,109201
7888,109202
7889,109203
7890,109204
7891,109205
7892,109207
7893,109208
7894,109209
7895,109211
7896,109212
7897,109213
7898,109214
7899,109215
7900,109216
7901,109217
7902,109218
7903,109219
7904,109220
7905,109221
7906,109222
7907,109223
7908,109224
7909,109225
7910,109226
7911,109227
7912,109228
7913,109229
7914,109230
7915,109231
7916,109232
7917,109233
7918,109234
7919,109235
7920,109236
7921,109237
7922,109238
7923,109239
7924,109240
7925,109241
7926,109242
7927,109243
7928,109245
7929,109246
7930,109247
7931,109248
7932,109250
7933,109251
7934,109252
7935,109253
7936,109254
7937,109255
7938,109256
7939,109257
7940,109258
7941,109259
7942,109260
7943,109261
7944,109262
7945,109263
7946,109264
7947,109265
7948,109266
7949,109267
7950,109268
7951,109269
7952,109270
7953,109271
7954,109272
7955,109274
7956,109275
7957,109277
7958,109278
7959,109279
7960,109280
7961,109282
7962,109283
7963,109284
7964,109285
7965,109286
7966,109288
7967,109289
7968,109290
7969,109291
7970,109292
7971,109293
7972,109294
7973,109295
7974,109296
7975,109299
7976,109300
7977,109301
7978,109302
7979,109303
7980,109304
7981,109305
7982,109307
7983,109308
7984,109310
7985,109311
7986,109312
7987,109313
7988,109314
7989,109315
7990,109316
7991,109317
7992,109318
7993,109319
7994,109320
7995,109322
7996,109323
7997,109324
7998,109325
7999,109326
8000,109327
8001,109329
8002,109330
8003,109331
8004,109332
8005,109333
8006,109334
8007,109335
8008,109337
8009,109338
8010,109339
8011,109340
8012,109341
8013,109343
8014,109344
8015,109345
8016,109349
8017,109350
8018,109351
8019,109352
8020,109353
8021,109354
8022,109355
8023,109356
8024,109357
8025,109358
8026,109359
8027,109360
8028,109361
8029,109364
8030,109365
8031,109366
8032,109368
8033,109369
8034,109371
8035,109372
8036,109373
8037,109374
8038,109375
8039,109376
8040,109377
8041,109378
8042,109379
8043,109380
8044,109381
8045,109382
8046,109383
8047,109384
8048,109385
8049,109386
8050,109387
8051,109388
8052,109389
8053,109390
8054,109391
8055,109392
8056,109394
8057,109395
8058,109396
8059,109397
8060,109398
8061,109399
8062,109400
8063,109401
8064,109402
8065,109403
8066,109404
8067,109406
8068,109407
8069,109408
8070,109409
8071,109410
8072,109411
8073,109412
8074,109415
8075,109416
8076,109417
8077,109418
8078,109419
8079,109420
8080,109422
8081,109423
8082,109424
8083,109425
8084,109426
8085,109430
8086,109431
8087,109432
8088,109433
8089,109434
8090,109435
8091,109436
8092,109438
8093,109439
8094,109440
8095,109441
8096,109442
8097,109444
8098,109445
8099,109446
8100,109447
8101,109448
8102,109449
8103,109450
8104,109451
8105,109452
8106,109453
8107,109454
8108,109455
8109,109456
8110,109457
8111,109458
8112,109459
8113,109460
8114,109462
8115,109463
8116,109464
8117,109465
8118,109466
8119,109467
8120,109470
8121,109472
8122,109473
8123,109474
8124,109475
8125,109476
8126,109477
8127,109478
8128,109480
8129,109481
8130,109482
8131,109483
8132,109485
8133,109486
8134,109487
8135,109488
8136,109489
8137,109490
8138,109491
8139,109492
8140,109493
8141,109494
8142,109495
8143,109496
8144,109497
8145,109498
8146,109499
8147,109500
8148,109502
8149,109503
8150,109504
8151,109506
8152,109507
8153,109508
8154,109509
8155,109510
8156,109511
8157,109512
8158,109513
8159,109514
8160,109515
8161,109516
8162,109517
8163,109518
8164,109519
8165,109520
8166,109521
8167,109522
8168,109523
8169,109524
8170,109525
8171,109526
8172,109527
8173,109528
8174,109529
8175,109530
8176,109531
8177,109532
8178,109533
8179,109534
8180,109536
8181,109537
8182,109538
8183,109540
8184,109541
8185,109542
8186,109543
8187,109546
8188,109547
8189,109548
8190,109549
8191,109550
8192,109552
8193,109554
8194,109556
8195,109557
8196,109558
8197,109559
8198,109560
8199,109562
8200,109563
8201,109564
8202,109565
8203,109566
8204,109567
8205,109568
8206,109569
8207,109570
8208,109571
8209,109572
8210,109573
8211,109574
8212,109575
8213,109576
8214,109577
8215,109578
8216,109579
8217,109581
8218,109582
8219,109584
8220,109585
8221,109586
8222,109587
8223,109588
8224,109589
8225,109590
8226,109591
8227,109592
8228,109594
8229,109595
8230,109596
8231,109597
8232,109598
8233,109599
8234,109600
8235,109601
8236,109602
8237,109603
8238,109605
8239,109606
8240,109607
8241,109608
8242,109609
8243,109610
8244,109611
8245,109612
8246,109613
8247,109614
8248,109615
8249,109616
8250,109617
8251,109618
8252,109619
8253,109621
8254,109622
8255,109623
8256,109624
8257,109625
8258,109626
8259,109627
8260,109628
8261,109629
8262,109630
8263,109631
8264,109632
8265,109633
8266,109634
8267,109636
8268,109639
8269,109640
8270,109641
8271,109643
8272,109644
8273,109645
8274,109646
8275,109647
8276,109648
8277,109650
8278,109651
8279,109653
8280,109654
8281,109655
8282,109657
8283,109658
8284,109659
8285,109660
8286,109661
8287,109662
8288,109664
8289,109665
8290,109666
8291,109667
8292,109668
8293,109669
8294,109670
8295,109671
8296,109672
8297,109673
8298,109674
8299,109675
8300,109676
8301,109677
8302,109678
8303,109679
8304,109680
8305,109681
8306,109682
8307,109683
8308,109684
8309,109685
8310,109686
8311,109687
8312,109688
8313,109689
8314,109690
8315,109691
8316,109692
8317,109693
8318,109694
8319,109695
8320,109697
8321,109698
8322,109699
8323,109701
8324,109702
8325,109703
8326,109704
8327,109705
8328,109706
8329,109707
8330,109708
8331,109710
8332,109711
8333,109712
8334,109713
8335,109714
8336,109715
8337,109716
8338,109717
8339,109718
8340,109719
8341,109720
8342,109721
8343,109722
8344,109723
8345,109724
8346,109725
8347,109726
8348,109727
8349,109728
8350,109729
8351,109730
8352,109731
8353,109732
8354,109733
8355,109734
8356,109736
8357,109737
8358,109738
8359,109739
8360,109742
8361,109743
8362,109744
8363,109745
8364,109746
8365,109747
8366,109748
8367,109750
8368,109751
8369,109752
8370,109753
8371,109754
8372,109755
8373,109756
8374,109757
8375,109758
8376,109759
8377,109760
8378,109761
8379,109762
8380,109763
8381,109765
8382,109766
8383,109767
8384,109768
8385,109769
8386,109770
8387,109774
8388,109775
8389,109776
8390,109777
8391,109778
8392,109779
8393,109780
8394,109781
8395,109782
8396,109783
8397,109784
8398,109785
8399,109786
8400,109787
8401,109788
8402,109789
8403,109790
8404,109791
8405,109792
8406,109793
8407,109794
8408,109795
8409,109796
8410,109797
8411,109799
8412,109800
8413,109801
8414,109803
8415,109805
8416,109806
8417,109807
8418,109808
8419,109809
8420,109810
8421,109811
8422,109812
8423,109814
8424,109815
8425,109816
8426,109817
8427,109819
8428,109820
8429,109821
8430,109822
8431,109823
8432,109824
8433,109825
8434,109826
8435,109827
8436,109828
8437,109829
8438,109830
8439,109831
8440,109832
8441,109833
8442,109834
8443,109835
8444,109836
8445,109837
8446,109838
8447,109839
8448,109840
8449,109841
8450,109842
8451,109843
8452,109844
8453,109845
8454,109846
8455,109847
8456,109849
8457,109852
8458,109853
8459,109854
8460,109856
8461,109857
8462,109858
8463,109859
8464,109860
8465,109861
8466,109862
8467,109863
8468,109864
8469,109865
8470,109866
8471,109867
8472,109868
8473,109869
8474,109870
8475,109872
8476,109873
8477,109874
8478,109875
8479,109876
8480,109878
8481,109879
8482,109880
8483,109881
8484,109882
8485,109884
8486,109885
8487,109887
8488,109888
8489,109889
8490,109890
8491,109891
8492,109892
8493,109893
8494,109894
8495,109895
8496,109896
8497,109897
8498,109898
8499,109899
8500,109900
8501,109901
8502,109902
8503,109903
8504,109904
8505,109906
8506,109907
8507,109908
8508,109909
8509,109910
8510,109911
8511,109912
8512,109913
8513,109914
8514,109915
8515,109916
8516,109917
8517,109918
8518,109919
8519,109920
8520,109921
8521,109922
8522,109923
8523,109924
8524,109925
8525,109926
8526,109927
8527,109928
8528,109929
8529,109930
8530,109931
8531,109932
8532,109933
8533,109934
8534,109935
8535,109937
8536,109938
8537,109939
8538,109940
8539,109941
8540,109942
8541,109943
8542,109944
8543,109945
8544,109946
8545,109947
8546,109948
8547,109949
8548,109951
8549,109952
8550,109953
8551,109954
8552,109955
8553,109956
8554,109957
8555,109960
8556,109961
8557,109962
8558,109963
8559,109964
8560,109965
8561,109966
8562,109967
8563,109968
8564,109970
8565,109972
8566,109973
8567,109974
8568,109975
8569,109976
8570,109977
8571,109978
8572,109979
8573,109980
8574,109981
8575,109982
8576,109983
8577,109986
8578,109987
8579,109989
8580,109990
8581,109991
8582,109993
8583,109994
8584,109995
8585,109996
8586,109997
8587,109998
8588,109999
8589,110000
8590,110001
8591,110002
8592,110003
8593,110004
8594,110006
8595,110007
8596,110008
8597,110010
8598,110012
8599,110013
8600,110015
8601,110016
8602,110017
8603,110018
8604,110019
8605,110020
8606,110021
8607,110022
8608,110023
8609,110024
8610,110025
8611,110027
8612,110028
8613,110029
8614,110030
8615,110031
8616,110032
8617,110033
8618,110034
8619,110035
8620,110036
8621,110037
8622,110038
8623,110039
8624,110040
8625,110041
8626,110043
8627,110044
8628,110045
8629,110046
8630,110047
8631,110048
8632,110049
8633,110050
8634,110051
8635,110052
8636,110053
8637,110054
8638,110055
8639,110056
8640,110057
8641,110059
8642,110060
8643,110061
8644,110062
8645,110063
8646,110064
8647,110065
8648,110066
8649,110067
8650,110068
8651,110070
8652,110071
8653,110072
8654,110073
8655,110074
8656,110075
8657,110076
8658,110077
8659,110078
8660,110079
8661,110081
8662,110082
8663,110083
8664,110084
8665,110085
8666,110086
8667,110088
8668,110089
8669,110090
8670,110092
8671,110093
8672,110095
8673,110096
8674,110097
8675,110099
8676,110100
8677,110101
8678,110102
8679,110103
8680,110104
8681,110106
8682,110107
8683,110108
8684,110109
8685,110110
8686,110111
8687,110112
8688,110113
8689,110114
8690,110115
8691,110116
8692,110118
8693,110119
8694,110120
8695,110121
8696,110122
8697,110123
8698,110124
8699,110125
8700,110126
8701,110127
8702,110128
8703,110129
8704,110130
8705,110131
8706,110132
8707,110133
8708,110134
8709,110135
8710,110137
8711,110139
8712,110140
8713,110141
8714,110142
8715,110143
8716,110144
8717,110145
8718,110146
8719,110147
8720,110148
8721,110150
8722,110151
8723,110152
8724,110153
8725,110154
8726,110155
8727,110156
8728,110157
8729,110158
8730,110159
8731,110160
8732,110161
8733,110162
8734,110163
8735,110165
8736,110166
8737,110167
8738,110168
8739,110169
8740,110170
8741,110171
8742,110172
8743,110173
8744,110174
8745,110175
8746,110176
8747,110177
8748,110178
8749,110179
8750,110180
8751,110181
8752,110182
8753,110183
8754,110184
8755,110185
8756,110186
8757,110187
8758,110188
8759,110189
8760,110190
8761,110191
8762,110192
8763,110193
8764,110194
8765,110195
8766,110196
8767,110197
8768,110198
8769,110199
8770,110200
8771,110201
8772,110203
8773,110204
8774,110205
8775,110206
8776,110207
8777,110208
8778,110209
8779,110210
8780,110211
8781,110213
8782,110214
8783,110215
8784,110216
8785,110217
8786,110218
8787,110219
8788,110220
8789,110221
8790,110222
8791,110223
8792,110224
8793,110225
8794,110227
8795,110228
8796,110229
8797,110230
8798,110231
8799,110232
8800,110233
8801,110234
8802,110235
8803,110237
8804,110238
8805,110239
8806,110240
8807,110241
8808,110242
8809,110243
8810,110244
8811,110245
8812,110246
8813,110247
8814,110248
8815,110250
8816,110251
8817,110252
8818,110253
8819,110254
8820,110255
8821,110256
8822,110259
8823,110260
8824,110261
8825,110262
8826,110263
8827,110264
8828,110265
8829,110266
8830,110267
8831,110268
8832,110269
8833,110270
8834,110271
8835,110272
8836,110273
8837,110274
8838,110275
8839,110276
8840,110278
8841,110279
8842,110280
8843,110281
8844,110283
8845,110285
8846,110287
8847,110288
8848,110290
8849,110291
8850,110292
8851,110293
8852,110294
8853,110295
8854,110296
8855,110297
8856,110298
8857,110299
8858,110300
8859,110301
8860,110302
8861,110303
8862,110305
8863,110306
8864,110307
8865,110308
8866,110309
8867,110310
8868,110311
8869,110312
8870,110313
8871,110314
8872,110315
8873,110316
8874,110317
8875,110318
8876,110320
8877,110321
8878,110322
8879,110323
8880,110325
8881,110327
8882,110328
8883,110329
8884,110330
8885,110331
8886,110332
8887,110333
8888,110334
8889,110336
8890,110339
8891,110340
8892,110341
8893,110342
8894,110344
8895,110346
8896,110348
8897,110349
8898,110350
8899,110351
8900,110352
8901,110353
8902,110354
8903,110356
8904,110357
8905,110358
8906,110361
8907,110362
8908,110363
8909,110365
8910,110366
8911,110367
8912,110368
8913,110369
8914,110370
8915,110373
8916,110374
8917,110375
8918,110377
8919,110378
8920,110381
8921,110382
8922,110383
8923,110384
8924,110385
8925,110386
8926,110387
8927,110388
8928,110389
8929,110390
8930,110391
8931,110392
8932,110394
8933,110395
8934,110396
8935,110397
8936,110398
8937,110399
8938,110400
8939,110402
8940,110403
8941,110404
8942,110405
8943,110407
8944,110408
8945,110409
8946,110410
8947,110412
8948,110413
8949,110414
8950,110415
8951,110417
8952,110418
8953,110419
8954,110421
8955,110422
8956,110423
8957,110424
8958,110425
8959,110426
8960,110427
8961,110428
8962,110429
8963,110430
8964,110431
8965,110432
8966,110433
8967,110434
8968,110435
8969,110436
8970,110437
8971,110438
8972,110439
8973,110440
8974,110441
8975,110442
8976,110444
8977,110445
8978,110446
8979,110447
8980,110448
8981,110449
8982,110450
8983,110451
8984,110452
8985,110453
8986,110454
8987,110455
8988,110456
8989,110457
8990,110458
8991,110459
8992,110460
8993,110461
8994,110462
8995,110463
8996,110464
8997,110466
8998,110467
8999,110470
9000,110472
9001,110473
9002,110474
9003,110475
9004,110476
9005,110477
9006,110478
9007,110479
9008,110480
9009,110481
9010,110482
9011,110483
9012,110484
9013,110485
9014,110486
9015,110488
9016,110489
9017,110490
9018,110492
9019,110493
9020,110494
9021,110495
9022,110496
9023,110497
9024,110498
9025,110499
9026,110500
9027,110501
9028,110502
9029,110503
9030,110505
9031,110506
9032,110507
9033,110508
9034,110509
9035,110510
9036,110511
9037,110512
9038,110513
9039,110514
9040,110515
9041,110516
9042,110517
9043,110518
9044,110519
9045,110520
9046,110521
9047,110522
9048,110523
9049,110524
9050,110525
9051,110526
9052,110527
9053,110528
9054,110529
9055,110530
9056,110531
9057,110532
9058,110533
9059,110534
9060,110535
9061,110536
9062,110537
9063,110538
9064,110539
9065,110540
9066,110541
9067,110542
9068,110543
9069,110544
9070,110545
9071,110546
9072,110548
9073,110549
9074,110551
9075,110552
9076,110553
9077,110554
9078,110555
9079,110556
9080,110557
9081,110558
9082,110560
9083,110561
9084,110562
9085,110563
9086,110564
9087,110565
9088,110566
9089,110567
9090,110568
9091,110569
9092,110570
9093,110571
9094,110572
9095,110573
9096,110574
9097,110575
9098,110576
9099,110577
9100,110579
9101,110580
9102,110581
9103,110583
9104,110584
9105,110585
9106,110586
9107,110587
9108,110588
9109,110589
9110,110591
9111,110592
9112,110593
9113,110594
9114,110595
9115,110596
9116,110597
9117,110599
9118,110600
9119,110603
9120,110605
9121,110606
9122,110607
9123,110608
9124,110609
9125,110610
9126,110611
9127,110612
9128,110613
9129,110614
9130,110615
9131,110616
9132,110617
9133,110618
9134,110619
9135,110620
9136,110621
9137,110622
9138,110623
9139,110624
9140,110627
9141,110628
9142,110629
9143,110630
9144,110631
9145,110632
9146,110633
9147,110634
9148,110635
9149,110639
9150,110640
9151,110641
9152,110642
9153,110643
9154,110644
9155,110645
9156,110647
9157,110649
9158,110650
9159,110651
9160,110653
9161,110654
9162,110655
9163,110656
9164,110657
9165,110658
9166,110659
9167,110660
9168,110661
9169,110662
9170,110663
9171,110664
9172,110665
9173,110666
9174,110667
9175,110668
9176,110669
9177,110670
9178,110671
9179,110672
9180,110673
9181,110674
9182,110675
9183,110676
9184,110677
9185,110678
9186,110679
9187,110680
9188,110683
9189,110684
9190,110685
9191,110686
9192,110688
9193,110689
9194,110690
9195,110692
9196,110693
9197,110697
9198,110698
9199,110699
9200,110700
9201,110701
9202,110702
9203,110703
9204,110704
9205,110705
9206,110706
9207,110707
9208,110709
9209,110711
9210,110712
9211,110713
9212,110714
9213,110715
9214,110716
9215,110718
9216,110719
9217,110720
9218,110721
9219,110722
9220,110723
9221,110724
9222,110725
9223,110726
9224,110727
9225,110728
9226,110729
9227,110731
9228,110732
9229,110733
9230,110734
9231,110735
9232,110736
9233,110737
9234,110738
9235,110739
9236,110741
9237,110743
9238,110744
9239,110745
9240,110746
9241,110748
9242,110749
9243,110750
9244,110751
9245,110752
9246,110753
9247,110754
9248,110755
9249,110756
9250,110757
9251,110758
9252,110759
9253,110760
9254,110762
9255,110763
9256,110764
9257,110765
9258,110767
9259,110768
9260,110770
9261,110771
9262,110772
9263,110773
9264,110775
9265,110776
9266,110777
9267,110778
9268,110779
9269,110780
9270,110781
9271,110782
9272,110783
9273,110784
9274,110785
9275,110786
9276,110787
9277,110788
9278,110789
9279,110790
9280,110791
9281,110792
9282,110793
9283,110794
9284,110795
9285,110796
9286,110797
9287,110798
9288,110799
9289,110800
9290,110801
9291,110802
9292,110804
9293,110806
9294,110807
9295,110808
9296,110810
9297,110811
9298,110812
9299,110813
9300,110814
9301,110815
9302,110816
9303,110817
9304,110818
9305,110819
9306,110820
9307,110821
9308,110822
9309,110823
9310,110824
9311,110825
9312,110826
9313,110828
9314,110829
9315,110830
9316,110831
9317,110833
9318,110834
9319,110835
9320,110836
9321,110837
9322,110838
9323,110840
9324,110841
9325,110842
9326,110843
9327,110844
9328,110845
9329,110846
9330,110847
9331,110848
9332,110849
9333,110850
9334,110851
9335,110852
9336,110853
9337,110854
9338,110855
9339,110856
9340,110857
9341,110858
9342,110860
9343,110862
9344,110864
9345,110866
9346,110867
9347,110868
9348,110869
9349,110870
9350,110871
9351,110872
9352,110873
9353,110874
9354,110875
9355,110876
9356,110877
9357,110878
9358,110879
9359,110880
9360,110882
9361,110883
9362,110884
9363,110885
9364,110886
9365,110887
9366,110888
9367,110890
9368,110892
9369,110893
9370,110896
9371,110897
9372,110898
9373,110899
9374,110900
9375,110901
9376,110902
9377,110903
9378,110904
9379,110905
9380,110906
9381,110908
9382,110909
9383,110910
9384,110911
9385,110912
9386,110913
9387,110915
9388,110916
9389,110917
9390,110918
9391,110919
9392,110920
9393,110921
9394,110922
9395,110923
9396,110924
9397,110925
9398,110926
9399,110927
9400,110928
9401,110929
9402,110930
9403,110931
9404,110932
9405,110935
9406,110936
9407,110938
9408,110939
9409,110940
9410,110941
9411,110942
9412,110943
9413,110944
9414,110945
9415,110946
9416,110947
9417,110948
9418,110949
9419,110950
9420,110951
9421,110952
9422,110955
9423,110956
9424,110957
9425,110959
9426,110960
9427,110961
9428,110962
9429,110963
9430,110964
9431,110965
9432,110966
9433,110967
9434,110968
9435,110969
9436,110971
9437,110972
9438,110973
9439,110975
9440,110976
9441,110978
9442,110979
9443,110980
9444,110981
9445,110982
9446,110983
9447,110984
9448,110985
9449,110986
9450,110987
9451,110988
9452,110990
9453,110991
9454,110992
9455,110995
9456,110996
9457,110997
9458,110998
9459,110999
9460,111000
9461,111001
9462,111002
9463,111003
9464,111004
9465,111005
9466,111006
9467,111007
9468,111008
9469,111009
9470,111010
9471,111011
9472,111012
9473,111013
9474,111014
9475,111015
9476,111016
9477,111017
9478,111020
9479,111021
9480,111022
9481,111023
9482,111024
9483,111025
9484,111026
9485,111027
9486,111028
9487,111029
9488,111031
